"species_nr","code","wetnaam","nednaam","aangevuld"
"22706","LEPCF;F","Lepiota forquignonii v. forquignonii","Lepiota forquignonii v. forquignonii","1"
"22703","LEPCFEL","Lepiota felina","Panterparasolzwam","0"
"22704","LEPCFOR","Lepiota forquignonii","Olijfparasolzwam","0"
"22707","LEPCFUS","Lepiota fuscovinacea","Purperbruine parasolzwam","0"
"22708","LEPCGRA","Lepiota grangei","Groenschubbige parasolzwam","0"
"22709","LEPCGRI","Lepiota griseovirens","Grijsgroene parasolzwam","0"
"22710","LEPCHYM","Lepiota hymenoderma","Ringloze stinkparasolzwam","0"
"22711","LEPCIGN","Lepiota ignicolor","Vuurparasolzwam","0"
"22712","LEPCJAC","Lepiota jacobi","Wollige stekelparasolzwam","0"
"22713","LEPCLIL","Lepiota lilacea","Lila parasolzwam","0"
"22714","LEPCOCH","Lepiota ochraceofulva","Okerbruine parasolzwam","0"
"22715","LEPCORE","Lepiota oreadiformis","Gladde wolsteelparasolzwam","0"
"22716","LEPCPAR","Lepiota parvannulata","Witte dwergparasolzwam","0"
"22717","LEPCPER","Lepiota perplexa","Egelparasolzwam","0"
"22718","LEPCPIL","Lepiota pilodes","Valse viltparasolzwam","0"
"22719","LEPCPOL","Lepiota poliochloodes","Grauwgroene parasolzwam","0"
"22721","LEPCPSA","Lepiota pseudohelveola","Manchetparasolzwam","0"
"22722","LEPCPSB","Lepiota pseudolilacea","Valse lila parasolzwam","0"
"22720","LEPCPSE","Lepiota pseudoasperula","Kleine stekelparasolzwam","0"
"22723","LEPCRUB","Lepiota rubella","Rode dwergparasolzwam","0"
"22724","LEPCRUF","Lepiota rufipes","Kale parasolzwam","0"
"22726","LEPCSUA","Lepiota subgracilis","Slanke wolsteelparasolzwam","0"
"22725","LEPCSUB","Lepiota subalba","Bleke parasolzwam","0"
"22727","LEPCSUC","Lepiota subincarnata","Vaalroze parasolzwam","0"
"22728","LEPCTOM","Lepiota tomentella","Viltparasolzwam","0"
"22730","LEPCV;F","Lepiota ventriosospora v. fulva","Lepiota ventriosospora v. fulva","1"
"22731","LEPCV;V","Lepiota ventriosospora v. ventriosospora","Lepiota ventriosospora v. ventriosospora","1"
"22729","LEPCVEN","Lepiota ventriosospora","Geelbruine wolsteelparasolzwam","0"
"22732","LEPCXAN","Lepiota xanthophylla","Geelplaatparasolzwam","0"
"22733","LEPE-SP","Lepista species","Schijnridderzwam","0"
"22734","LEPEFLA","Lepista flaccida","Roodbruine schijnridderzwam","0"
"22735","LEPEIRI","Lepista irina","Geurige schijnridderzwam","0"
"22736","LEPENUD","Lepista nuda","Paarse schijnridderzwam","0"
"22737","LEPEOVI","Lepista ovispora","Bundelschijnridderzwam","0"
"22738","LEPEPAN","Lepista panaeolus","Vale schijnridderzwam","0"
"22739","LEPERIC","Lepista rickenii","Gemarmerde schijnridderzwam","0"
"22740","LEPESAE","Lepista saeva","Paarssteelschijnridderzwam","0"
"22741","LEPESOR","Lepista sordida","Vaalpaarse schijnridderzwam","0"
"22742","LEPETOM","Lepista tomentosa","Wollige schijnridderzwam","0"
"22747","LEPH-SP","Leptotrochila species","Leptotrochila species","1"
"22748","LEPHCER","Leptotrochila cerastiorum","Leptotrochila cerastiorum","1"
"22749","LEPHRAN","Leptotrochila ranunculi","Leptotrochila ranunculi","1"
"22674","LEPM-SP","Lepidomyces species","Lepidomyces species","1"
"22675","LEPMSUB","Lepidomyces subcalceus","Lepidomyces subcalceus","1"
"22743","LEPP-SP","Leptoporus species","Kaaszwam p.p.","0"
"22744","LEPPMOL","Leptoporus mollis","Zachte kaaszwam","0"
"22745","LEPY-SP","Leptosporomyces species","Dwergvliesje","0"
"22746","LEPYGAL","Leptosporomyces galzinii","Groenig dwergvliesje","0"
"22750","LEUA-SP","Leucoagaricus species","Champignonparasol","0"
"22751","LEUABA+","Leucoagaricus badhamii s.l.","Leucoagaricus badhamii s.l.","1"
"22752","LEUABAD","Leucoagaricus badhamii s.s.","Bloedende champignonparasol","0"
"22753","LEUABRE","Leucoagaricus bresadolae","Gebundelde champignonparasol","0"
"22754","LEUACIN","Leucoagaricus cinerascens","Grijze champignonparasol","0"
"22755","LEUACRO","Leucoagaricus croceovelutinus","Verkleurende champignonparasol","0"
"22756","LEUAGAU","Leucoagaricus gauguei","Lilavezelige champignonparasol","0"
"22757","LEUAGEO","Leucoagaricus georginae","Glinsterende champignonparasol","0"
"22758","LEUALEU","Leucoagaricus leucothites","Blanke champignonparasol","0"
"22759","LEUAMAR","Leucoagaricus marriagei","Gespikkelde champignonparasol","0"
"22761","LEUAMEA","Leucoagaricus meleagris","Compostchampignonparasol","0"
"22760","LEUAMEL","Leucoagaricus melanotrichus","Elegante champignonparasol","0"
"22762","LEUAMEN","Leucoagaricus menieri","Zandchampignonparasol","0"
"22763","LEUAPIN","Leucoagaricus pinguipes","Wortelende champignonparasol","0"
"22764","LEUAPUR","Leucoagaricus purpureolilacinus","Purperen champignonparasol","0"
"22766","LEUASEA","Leucoagaricus sericatellus","Tweesporige champignonparasol","0"
"22767","LEUASEB","Leucoagaricus sericeus","Zijdechampignonparasol","0"
"22765","LEUASER","Leucoagaricus serenus","Witte champignonparasol","0"
"22768","LEUASUB","Leucoagaricus sublittoralis","Duinboschampignonparasol","0"
"22769","LEUATEN","Leucoagaricus tener","Tere champignonparasol","0"
"22770","LEUAWY+","Leucoagaricus wychanskyi s.l.","Leucoagaricus wychanskyi s.l.","1"
"22771","LEUAWYC","Leucoagaricus wychanskyi s.s.","Knolchampignonparasol","0"
"22781","LEUG-SP","Leucogyrophana species","Plooivlies p.p.","0"
"22782","LEUGOLI","Leucogyrophana olivascens","Leucogyrophana olivascens","1"
"22783","LEUGPIN","Leucogyrophana pinastri","Getand plooivlies","0"
"22784","LEUGROM","Leucogyrophana romellii","Weke aderzwam","0"
"22772","LEUP-SP","Leucocoprinus species","Plooiparasol","0"
"22773","LEUPBIR","Leucocoprinus birnbaumii","Goudgele plooiparasol","0"
"22774","LEUPBRE","Leucocoprinus brebissonii","Spikkelplooiparasol","0"
"22775","LEUPCEP","Leucocoprinus cepistipes","Dikvoetplooiparasol","0"
"22776","LEUPCRE","Leucocoprinus cretatus","Krijtwitte plooiparasol","0"
"22777","LEUPCYG","Leucocoprinus cygneus","Gladde plooiparasol","0"
"22778","LEUPDEN","Leucocoprinus denudatus","Zwavelgele plooiparasol","0"
"22779","LEUPLIL","Leucocoprinus lilacinogranulosus","Lilakorrelige plooiparasol","0"
"22780","LEUPMAG","Leucocoprinus magnusianus","Variabele plooiparasol","0"
"22789","LEUS-SP","Leucoscypha species","Viltkogeltje","0"
"22790","LEUSLEU","Leucoscypha leucotricha","Wit viltkogeltje","0"
"22791","LEUSPAT","Leucoscypha patavina","Bruin viltkogeltje","0"
"22785","LEUX-SP","Leucopaxillus species","Dikhoed","0"
"22786","LEUXCUT","Leucopaxillus cutefractus","Roomkleurige dikhoed","0"
"22787","LEUXGIG","Leucopaxillus giganteus","Reuzendikhoed","0"
"22788","LEUXTRI","Leucopaxillus tricolor","Leucopaxillus tricolor","1"
"22792","LIMA-SP","Limacella species","Kleefparasol","0"
"22793","LIMADEL","Limacella delicata","Tengere kleefparasol","0"
"22794","LIMAGLI","Limacella glioderma","Oranjebruine kleefparasol","0"
"22795","LIMAGUT","Limacella guttata","Grote kleefparasol","0"
"22796","LIMAILL","Limacella illinita","Witte kleefparasol","0"
"22797","LIMAOCH","Limacella ochraceolutea","Gele kleefparasol","0"
"22798","LIMAROS","Limacella roseofloccosa","Vlokstelige kleefparasol","0"
"22799","LIMAVIN","Limacella vinosorubescens","Wijnrode kleefparasol","0"
"22800","LIMM-SP","Limonomyces species","Limonomyces species","1"
"22801","LIMMROS","Limonomyces roseipellis","Roze graskorstje","0"
"22802","LIND-SP","Lindtneria species","Vleugelspoorkorstzwam","0"
"22803","LINDFLA","Lindtneria flava","Kleine vleugelspoorkorstzwam","0"
"22804","LINDTRA","Lindtneria trachyspora","Grote vleugelspoorkorstzwam","0"
"22805","LOPA-SP","Lopharia species","Korstzwam p.p.","0"
"22806","LOPACIN","Lopharia cinerascens","Zuidelijke korstzwam","0"
"22807","LOPASPA","Lopharia spadicea","Leerachtige korstzwam","0"
"22808","LUEL-SP","Luellia species","Luellia species","1"
"22809","LUELREC","Luellia recondita","Geelbruin schorskorstje","0"
"22810","LYCE-SP","Lycoperdon species","Stuifzwam p.p.","0"
"22811","LYCEECH","Lycoperdon echinatum","Stekelige stuifzwam","0"
"22812","LYCEERI","Lycoperdon ericaeum","Dopheistuifzwam","0"
"22813","LYCEFOE","Lycoperdon foetidum","Zwartwordende stuifzwam","0"
"22814","LYCELIV","Lycoperdon lividum","Melige stuifzwam","0"
"22815","LYCEMAM","Lycoperdon mammiforme","Vlokkige stuifzwam","0"
"22816","LYCEMAR","Lycoperdon marginatum","Viltige stuifzwam","0"
"22817","LYCEMOL","Lycoperdon molle","Zachtstekelige stuifzwam","0"
"22819","LYCEP;B","Lycoperdon perlatum v. bonordeni","Lycoperdon perlatum v. bonordeni","1"
"22820","LYCEP;P","Lycoperdon perlatum v. perlatum","Lycoperdon perlatum v. perlatum","1"
"22818","LYCEPER","Lycoperdon perlatum","Parelstuifzwam","0"
"22821","LYCEPYR","Lycoperdon pyriforme","Peervormige stuifzwam","0"
"22822","LYCEUMB","Lycoperdon umbrinum","Donkerbruine stuifzwam","0"
"22823","LYOP-SP","Lyophyllum species","Bundelridderzwam/Rouwridderzwam","0"
"22824","LYOPCIN","Lyophyllum cinerascens","Sombere bundelridderzwam","0"
"22825","LYOPCON","Lyophyllum connatum","Witte bundelridderzwam","0"
"22826","LYOPDEC","Lyophyllum decastes","Bruine bundelridderzwam","0"
"22827","LYOPDEL","Lyophyllum deliberatum","Taaie rouwridderzwam","0"
"22828","LYOPFU+","Lyophyllum fumosum s.l.","Lyophyllum fumosum s.l.","1"
"22829","LYOPFUM","Lyophyllum fumosum s.s.","Bruinplaatbundelridderzwam","0"
"22830","LYOPGAN","Lyophyllum gangraenosum","Blauwvlekkende rouwridderzwam","0"
"22831","LYOPKON","Lyophyllum konradianum","Berijpte rouwridderzwam","0"
"22832","LYOPPAE","Lyophyllum paelochroum","Leemkleurige rouwridderzwam","0"
"22833","LYOPSEM","Lyophyllum semitale","Zwartvlekkende rouwridderzwam","0"
"22834","LYOPTEN","Lyophyllum tenebrosum","Glanzende rouwridderzwam","0"
"22835","LYSU-SP","Lysurus species","Lysurus species","1"
"22836","LYSUCRU","Lysurus cruciatus","Sterkopstinkzwam","0"
"22841","MACO-SP","Macrolepiota species","Parasolzwam p.p.","0"
"22842","MACOEXC","Macrolepiota excoriata","Rafelige parasolzwam","0"
"22843","MACOKON","Macrolepiota konradii","Donkere parasolzwam","0"
"22844","MACOMAS","Macrolepiota mastoidea","Tepelparasolzwam","0"
"22845","MACONYM","Macrolepiota nympharum","Witschubbige parasolzwam","0"
"22846","MACOPRO","Macrolepiota procera","Grote parasolzwam","0"
"22847","MACORAC","Macrolepiota rachodes","Knolparasolzwam","0"
"22837","MACR-SP","Macrocystidia species","Macrocystidia species","1"
"22839","MACRC;C","Macrocystidia cucumis v. cucumis","Macrocystidia cucumis v. cucumis","1"
"22840","MACRC;L","Macrocystidia cucumis v. latifolia","Macrocystidia cucumis v. latifolia","1"
"22838","MACRCUC","Macrocystidia cucumis","Levertraanzwam","0"
"22848","MACT-SP","Macrotyphula species","Macrotyphula species","1"
"22850","MACTF;C","Macrotyphula fistulosa v. contorta","Macrotyphula fistulosa v. contorta","1"
"22851","MACTF;F","Macrotyphula fistulosa v. fistulosa","Macrotyphula fistulosa v. fistulosa","1"
"22849","MACTFIS","Macrotyphula fistulosa","Pijpknotszwam","0"
"22852","MACTJUN","Macrotyphula juncea","Draadknotszwam","0"
"22853","MARA-SP","Marasmiellus species","Ruitertje","0"
"22854","MARACAN","Marasmiellus candidus","Wit ruitertje","0"
"22855","MARALAT","Marasmiellus lateralis","Schelpjesruitertje","0"
"22856","MARAORN","Marasmiellus ornatissimus","Pronkruitertje","0"
"22857","MARAPAC","Marasmiellus pachycraspedum","Dikrandruitertje","0"
"22858","MARARAM","Marasmiellus ramealis","Takruitertje","0"
"22859","MARAROS","Marasmiellus rosellus","Roze ruitertje","0"
"22861","MARAT;L","Marasmiellus trabutii v. longisporum","Grootsporig zeerusruitertje","0"
"22862","MARAT;T","Marasmiellus trabutii v. trabutii","Marasmiellus trabutii v. trabutii","1"
"22860","MARATRA","Marasmiellus trabutii","Zeerusruitertje","0"
"22863","MARATRI","Marasmiellus tricolor","Driekleurig ruitertje","0"
"22864","MARAVAI","Marasmiellus vaillantii","Halmruitertje","0"
"22885","MARE-SP","Marcelleina species","Viooltjesschijfje p.p.","0"
"22886","MAREPER","Marcelleina persoonii","Ruwsporig viooltjesschijfje","0"
"22865","MARM-SP","Marasmius species","Taailing","0"
"22866","MARMAND","Marasmius androsaceus","Paardehaartaailing","0"
"22867","MARMANO","Marasmius anomalus","Duintaailing","0"
"22868","MARMBUL","Marasmius bulliardii","Dwergwieltje","0"
"22869","MARMCOH","Marasmius cohaerens","Hoornsteeltaailing","0"
"22870","MARMCUR","Marasmius curreyi","Oranje grastaailing","0"
"22872","MARMEPA","Marasmius epiphyllus","Witte taailing","0"
"22871","MARMEPI","Marasmius epiphylloides","Klimoptaailing","0"
"22873","MARMHUD","Marasmius hudsonii","Hulsttaailing","0"
"22874","MARMLIM","Marasmius limosus","Rietwieltje","0"
"22875","MARMMEN","Marasmius menieri","Schelpjestaailing","0"
"22876","MARMMIN","Marasmius minutus","Populieretaailing","0"
"22877","MARMORE","Marasmius oreades","Weidekringzwam","0"
"22879","MARMQUA","Marasmius quercophilus","Witte paardehaartaailing","0"
"22878","MARMQUE","Marasmius querceus","Bleke knoflooktaailing","0"
"22880","MARMROT","Marasmius rotula","Wieltje","0"
"22881","MARMSCO","Marasmius scorodonius","Kale knoflooktaailing","0"
"22882","MARMSET","Marasmius setosus","Tengere beuketaailing","0"
"22883","MARMTOR","Marasmius torquescens","Behaarde roodsteeltaailing","0"
"22884","MARMWYN","Marasmius wynnei","Beuketaailing","0"
"22887","MEGC-SP","Megacollybia species","Megacollybia species","1"
"22888","MEGCPLA","Megacollybia platyphylla","Breedplaatstreephoed","0"
"22889","MEGL-SP","Megalocystidium species","Melkkorstzwam","0"
"22892","MEGLL,L","Megalocystidium leucoxanthum","Megalocystidium leucoxanthum","1"
"22893","MEGLL,S","Megalocystidium leucoxanthum","Megalocystidium leucoxanthum","1"
"22890","MEGLLAC","Megalocystidium lactescens","Gewone melkkorstzwam","0"
"22891","MEGLLEU","Megalocystidium leucoxanthum","Grootsporige melkkorstzwam","0"
"22894","MEGLLUR","Megalocystidium luridum","Dunne melkkorstzwam","0"
"22895","MELN-SP","Melanogaster species","Inkttruffel","0"
"22897","MELNA;A","Melanogaster ambiguus v. ambiguus","Melanogaster ambiguus v. ambiguus","1"
"22896","MELNAMB","Melanogaster ambiguus","Gewone inkttruffel","0"
"22898","MELNBRO","Melanogaster broomeianus","Welriekende inkttruffel","0"
"22899","MELNINT","Melanogaster intermedius","Rossige inkttruffel","0"
"22900","MELNTUB","Melanogaster tuberiformis","Roodbruine inkttruffel","0"
"22901","MELO-SP","Melanoleuca species","Veldridderzwam","0"
"22902","MELOALB","Melanoleuca albifolia","Witplaatveldridderzwam","0"
"22903","MELOAMI","Melanoleuca amica","Melanoleuca amica","1"
"22904","MELOATR","Melanoleuca atripes","Donkere veldridderzwam","0"
"22905","MELOBR+","Melanoleuca brevipes s.l.","Melanoleuca brevipes s.l.","1"
"22906","MELOBRE","Melanoleuca brevipes s.s.","Kortstelige veldridderzwam","0"
"22909","MELOC;C","Melanoleuca cognata v. cognata","Melanoleuca cognata v. cognata","1"
"22910","MELOC;N","Melanoleuca cognata v. nauseosa","Melanoleuca cognata v. nauseosa","1"
"22907","MELOCIN","Melanoleuca cinereifolia","Duinveldridderzwam","0"
"22908","MELOCOG","Melanoleuca cognata","Okerkleurige veldridderzwam","0"
"22911","MELOCON","Melanoleuca contracta","Melanoleuca contracta","1"
"22913","MELOE;E","Melanoleuca exscissa v. exscissa","Melanoleuca exscissa v. exscissa","1"
"22914","MELOE;I","Melanoleuca exscissa v. iris","Melanoleuca exscissa v. iris","1"
"22912","MELOEXS","Melanoleuca exscissa","Grijze veldridderzwam","0"
"22916","MELOG,G","Melanoleuca grammopodia","Melanoleuca grammopodia","1"
"22917","MELOG,M","Melanoleuca grammopodia","Melanoleuca grammopodia","1"
"22915","MELOGRA","Melanoleuca grammopodia","Streepsteelveldridderzwam","0"
"22918","MELOHUM","Melanoleuca humilis","Vloksteelveldridderzwam","0"
"22919","MELOLUT","Melanoleuca luteolosperma","Melanoleuca luteolosperma","1"
"22920","MELOMEL","Melanoleuca melaleuca","Kale veldridderzwam","0"
"22921","MELOMET","Melanoleuca metrodii","Zandveldridderzwam","0"
"22922","MELONIV","Melanoleuca nivea","Witte veldridderzwam","0"
"22924","MELOP,F","Melanoleuca polioleuca","Melanoleuca polioleuca","1"
"22925","MELOP,L","Melanoleuca polioleuca","Melanoleuca polioleuca","1"
"22926","MELOP,P","Melanoleuca polioleuca","Melanoleuca polioleuca","1"
"22927","MELOPOA","Melanoleuca politoinaequalipes","Olijfbruine veldridderzwam","0"
"22923","MELOPOL","Melanoleuca polioleuca","Zwartwitte veldridderzwam","0"
"22929","MELOR;L","Melanoleuca rasilis v. leucophylloides","Melanoleuca rasilis v. leucophylloides","1"
"22930","MELOR;P","Melanoleuca rasilis v. pseudoluscina","Melanoleuca rasilis v. pseudoluscina","1"
"22931","MELOR;R","Melanoleuca rasilis v. rasilis","Melanoleuca rasilis v. rasilis","1"
"22928","MELORAS","Melanoleuca rasilis","Tengere veldridderzwam","0"
"22932","MELOSCH","Melanoleuca schumacheri","Melanoleuca schumacheri","1"
"22933","MELOSTR","Melanoleuca strictipes","Bleke veldridderzwam","0"
"22934","MELOSUB","Melanoleuca subpulverulenta","Berijpte veldridderzwam","0"
"22935","MELOTAB","Melanoleuca tabularis","Forse veldridderzwam","0"
"22936","MELOTRI","Melanoleuca tristis","Melanoleuca tristis","1"
"22937","MELOTUR","Melanoleuca turrita","Bundelveldridderzwam","0"
"22938","MELOVER","Melanoleuca verrucipes","Spikkelsteelveldridderzwam","0"
"22939","MELP-SP","Melanophyllum species","Melanophyllum species","1"
"22940","MELPEYR","Melanophyllum eyrei","Groenplaatzwammetje","0"
"22941","MELPHAE","Melanophyllum haematospermum","Verkleurzwammetje","0"
"22942","MELT-SP","Melastiza species","Korthaarschijfje","0"
"22943","MELTCHA","Melastiza chateri","Gewoon korthaarschijfje","0"
"22944","MELTCOR","Melastiza cornubiensis","Groot korthaarschijfje","0"
"22945","MELTFLA","Melastiza flavorubens","Knobbelsporig korthaarschijfje","0"
"22946","MERI-SP","Meripilus species","Meripilus species","1"
"22947","MERIGIG","Meripilus giganteus","Reuzenzwam","0"
"22955","MERL-SP","Merulius species","Merulius species","1"
"22956","MERLTRE","Merulius tremellosus","Spekzwoerdzwam","0"
"22948","MERS-SP","Merismodes species","Hangkommetje","0"
"22949","MERSAN+","Merismodes anomala s.l.","Merismodes anomala s.l.","1"
"22950","MERSANO","Merismodes anomala s.s.","Breedsporig hangkommetje","0"
"22951","MERSCON","Merismodes confusa","Smalsporig hangkommetje","0"
"22952","MERU-SP","Meruliopsis species","Meruliopsis species","1"
"22953","MERUCOR","Meruliopsis corium","Papierzwammetje","0"
"22954","MERUTAX","Meruliopsis taxicola","Rode plakkaatzwam","0"
"22966","MICD-SP","Micropodia species","Micropodia species","1"
"22967","MICDPTE","Micropodia pteridina","Adelaarsschijfje","0"
"22957","MICG-SP","Microglossum species","Aardtong p.p.","0"
"22958","MICGNUD","Microglossum nudipes","Gladde groene aardtong","0"
"22959","MICGOLI","Microglossum olivaceum","Olijfgroene aardtong","0"
"22960","MICGVIR","Microglossum viride","Groene aardtong","0"
"22961","MICM-SP","Micromphale species","Stinktaailing","0"
"22962","MICMFOE","Micromphale foetidum","Takjesstinktaailing","0"
"22963","MICMPER","Micromphale perforans","Sparrestinktaailing","0"
"22964","MICP-SP","Micropeziza species","Micropeziza species","1"
"22965","MICPCOR","Micropeziza cornea","Micropeziza cornea","1"
"22968","MITR-SP","Mitrula species","Mijtertje p.p.","0"
"22969","MITRPAL","Mitrula paludosa","Beekmijtertje","0"
"22970","MNIA-SP","Mniacia species","Levermosschoteltje","0"
"22971","MNIAJUN","Mniacia jungermanniae","Blauw levermosschoteltje","0"
"22972","MOLL-SP","Mollisia species","Mollisia p.p.","0"
"22973","MOLLAME","Mollisia amenticola","Elzepropmollisia","0"
"22974","MOLLART","Mollisia artemisiae","Mollisia artemisiae","1"
"22975","MOLLBEN","Mollisia benesuada","Mollisia benesuada","1"
"22977","MOLLCAA","Mollisia caespiticia","Mollisia caespiticia","1"
"22979","MOLLCAB","Mollisia caricina","Mollisia caricina","1"
"22976","MOLLCAE","Mollisia caerulans","Mollisia caerulans","1"
"22978","MOLLCAR","Mollisia carduorum","Mollisia carduorum","1"
"22981","MOLLCIA","Mollisia cinerella","Mollisia cinerella","1"
"22980","MOLLCIN","Mollisia cinerea","Gedrongen mollisia","0"
"22982","MOLLCIR","Mollisia cirsiicola","Mollisia cirsiicola","1"
"22983","MOLLCLA","Mollisia clavata","Viltige mollisia","0"
