VegClas;GUID;Code;ShortScientificName;LongScientificName;ShortCommonName;LongCommonName;Description;Parent;Quality;IsCurrent;Created;CreatedBy;Modified;ModifiedBy
RVVN Nationale Vegetatie typologie;D13E880E-3AF6-E911-910D-0050568D094E;r05RG05;RG Elodea canadensis-[Parvopotamion];RG Elodea canadensis-[Parvopotamion];RG Brede waterpest [Verbond van de kleine fonteinkruiden];RG Brede waterpest [Verbond van de kleine fonteinkruiden];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D23E880E-3AF6-E911-910D-0050568D094E;r05RG06;RG Potamogeton trichoides-[Parvopotamion];RG Potamogeton trichoides-[Parvopotamion];RG Haarfonteinkruid [Verbond van de kleine fonteinkruiden];RG Haarfonteinkruid [Verbond van de kleine fonteinkruiden];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D33E880E-3AF6-E911-910D-0050568D094E;r05RG07;RG Ceratophyllum demersum-[Nupharo-Potametalia];RG Ceratophyllum demersum-[Nupharo-Potametalia];RG Grof hoornblad [Orde van Fonteinkruiden en Waterlelies];RG Grof hoornblad [Orde van Fonteinkruiden en Waterlelies];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D43E880E-3AF6-E911-910D-0050568D094E;r05RG08;RG Ranunculus peltatus-[Ranunculion peltati];RG Ranunculus peltatus-[Ranunculion peltati];RG Grote waterranonkel [Verbond van Grote waterranonkel];RG Grote waterranonkel [Verbond van Grote waterranonkel];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D53E880E-3AF6-E911-910D-0050568D094E;r05RG09;RG Luronium natans-[Ranunculion peltati];RG Luronium natans-[Ranunculion peltati];RG Drijvende waterweegbree [Verbond van Grote waterranonkel];RG Drijvende waterweegbree [Verbond van Grote waterranonkel];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D63E880E-3AF6-E911-910D-0050568D094E;r05RG10;RG Ranunculus aquatilis-[Potametea];RG Ranunculus aquatilis-[Potametea];RG Fijne waterranonkel [Fonteinkruiden-klasse];RG Fijne waterranonkel [Fonteinkruiden-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D73E880E-3AF6-E911-910D-0050568D094E;r05RG11;RG Myriophyllum spicatum-[Potametea];RG Myriophyllum spicatum-[Potametea];RG Aarvederkruid [Fonteinkruiden-klasse];RG Aarvederkruid [Fonteinkruiden-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D83E880E-3AF6-E911-910D-0050568D094E;r05RG12;RG Potamogeton crispus-[Potametea];RG Potamogeton crispus-[Potametea];RG Gekroesd fonteinkruid [Fonteinkruiden-klasse];RG Gekroesd fonteinkruid [Fonteinkruiden-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;D93E880E-3AF6-E911-910D-0050568D094E;r05RG13;RG Zannichellia palustris subsp. palustris-[Potametea];RG Zannichellia palustris subsp. palustris-[Potametea];RG Zittende zannichellia [Fonteinkruiden-klasse];RG Zittende zannichellia [Fonteinkruiden-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.477;FAB;2019-10-24 10:41:23.477;FAB
RVVN Nationale Vegetatie typologie;DA3E880E-3AF6-E911-910D-0050568D094E;r05RG14;RG Callitriche platycarpa-[Potametea];RG Callitriche platycarpa-[Potametea];RG Gewoon sterrenkroos [Fonteinkruid-klasse];RG Gewoon sterrenkroos [Fonteinkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;DB3E880E-3AF6-E911-910D-0050568D094E;r05RG15;RG Callitriche obtusangula-[Potametea];RG Callitriche obtusangula-[Potametea];RG Stomphoekig sterrenkroos [Fonteinkruiden-klasse];RG Stomphoekig sterrenkroos [Fonteinkruiden-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;DC3E880E-3AF6-E911-910D-0050568D094E;r05RG16;RG Potamogeton natans-[Potametea/Lemnetea minoris];RG Potamogeton natans-[Potametea/Lemnetea minoris];RG Drijvend fonteinkruid [Fonteinkruiden-klasse/Eendenkroos-klasse];RG Drijvend fonteinkruid [Fonteinkruiden-klasse/Eendenkroos-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;DD3E880E-3AF6-E911-910D-0050568D094E;r05RG17;RG Nuphar lutea-[Nymphaeion];RG Nuphar lutea-[Nymphaeion];RG Gele plomp [Waterlelieverbond];RG Gele plomp [Waterlelieverbond];NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;DF3E880E-3AF6-E911-910D-0050568D094E;r06;Littorelletea;Littorelletea;Oeverkruid-klasse;Oeverkruid-klasse;NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E03E880E-3AF6-E911-910D-0050568D094E;r06A;Littorelletalia;Littorelletalia;Oeverkruid-orde;Oeverkruid-orde;NULL;DF3E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E13E880E-3AF6-E911-910D-0050568D094E;r06Aa;Littorellion uniflorae;Littorellion uniflorae;Oeverkruid-verbond;Oeverkruid-verbond;NULL;E03E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E23E880E-3AF6-E911-910D-0050568D094E;r06Aa01;Isoeto-Lobelietum;Isoeto-Lobelietum;Associatie van Biesvaren en Waterlobelia;Associatie van Biesvaren en Waterlobelia;NULL;NULL;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E33E880E-3AF6-E911-910D-0050568D094E;r06Aa01a;Isoeto-Lobelietum isoetetosum;Isoeto-Lobelietum isoetetosum;"Associatie van Biesvaren en Waterlobelia; subassociatie met Biesvaren";"Associatie van Biesvaren en Waterlobelia; subassociatie met Biesvaren";NULL;E23E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E43E880E-3AF6-E911-910D-0050568D094E;r06Aa01b;Isoeto-Lobelietum eleocharitetosum multicaulis;Isoeto-Lobelietum eleocharitetosum multicaulis;"Associatie van Biesvaren en Waterlobelia; subassociatie met Veelstengelige waterbies";"Associatie van Biesvaren en Waterlobelia; subassociatie met Veelstengelige waterbies";NULL;E23E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E53E880E-3AF6-E911-910D-0050568D094E;r06Aa01c;Isoeto-Lobelietum sphagnetosum;Isoeto-Lobelietum sphagnetosum;"Associatie van Biesvaren en Waterlobelia; subassociatie met Veenmos";"Associatie van Biesvaren en Waterlobelia; subassociatie met Veenmos";NULL;E23E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E63E880E-3AF6-E911-910D-0050568D094E;r06Aa01d;Isoeto-Lobelietum inops;Isoeto-Lobelietum inops;"Associatie van Biesvaren en Waterlobelia; arme subassociatie";"Associatie van Biesvaren en Waterlobelia; arme subassociatie";NULL;E23E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.493;FAB;2019-10-24 10:41:23.493;FAB
RVVN Nationale Vegetatie typologie;E73E880E-3AF6-E911-910D-0050568D094E;r06Ab;Potamion graminei;Potamion graminei;Verbond van Ongelijkbladig fonteinkruid;Verbond van Ongelijkbladig fonteinkruid;NULL;E03E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.510;FAB;2019-10-24 10:41:23.510;FAB
RVVN Nationale Vegetatie typologie;E83E880E-3AF6-E911-910D-0050568D094E;r06Ab01;Echinodoro-Potametum graminei;Echinodoro-Potametum graminei;Associatie van Ongelijkbladig fonteinkruid;Associatie van Ongelijkbladig fonteinkruid;NULL;NULL;NULL;1;2019-10-24 10:41:23.510;FAB;2019-10-24 10:41:23.510;FAB
RVVN Nationale Vegetatie typologie;E93E880E-3AF6-E911-910D-0050568D094E;r06Ab02;Sparganietum minimi;Sparganietum minimi;Associatie van Kleinste egelskop;Associatie van Kleinste egelskop;NULL;NULL;NULL;1;2019-10-24 10:41:23.510;FAB;2019-10-24 10:41:23.510;FAB
RVVN Nationale Vegetatie typologie;EA3E880E-3AF6-E911-910D-0050568D094E;r06Ac;Hydrocotylo-Baldellion;Hydrocotylo-Baldellion;Verbond van Waternavel en Strijve moerasweegbree;Verbond van Waternavel en Strijve moerasweegbree;NULL;E03E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.510;FAB;2019-10-24 10:41:23.510;FAB
RVVN Nationale Vegetatie typologie;EB3E880E-3AF6-E911-910D-0050568D094E;r06Ac01;Pilularietum globuliferae;Pilularietum globuliferae;Pilvaren-associatie;Pilvaren-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.510;FAB;2019-10-24 10:41:23.510;FAB
RVVN Nationale Vegetatie typologie;EC3E880E-3AF6-E911-910D-0050568D094E;r06Ac02;Scirpetum fluitantis;Scirpetum fluitantis;Associatie van Vlottende bies;Associatie van Vlottende bies;NULL;NULL;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;ED3E880E-3AF6-E911-910D-0050568D094E;r06Ac03;Eleocharitetum multicaulis;Eleocharitetum multicaulis;Associatie van Veelstengelige waterbies;Associatie van Veelstengelige waterbies;NULL;NULL;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;EE3E880E-3AF6-E911-910D-0050568D094E;r06Ac04;Samolo-Littorelletum;Samolo-Littorelletum;Associatie van Waterpunge en Oeverkruid;Associatie van Waterpunge en Oeverkruid;NULL;NULL;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;EF3E880E-3AF6-E911-910D-0050568D094E;r06Ad;Eleocharition acicularis;Eleocharition acicularis;Naaldwaterbies-verbond;Naaldwaterbies-verbond;NULL;E03E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;F03E880E-3AF6-E911-910D-0050568D094E;r06Ad01;Littorello-Eleocharitetum acicularis;Littorello-Eleocharitetum acicularis;Naaldwaterbies-associatie;Naaldwaterbies-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;F13E880E-3AF6-E911-910D-0050568D094E;r06RG01;RG Apium inundatum-[Hydrocotylo-Baldellion];RG Apium inundatum-[Hydrocotylo-Baldellion];RG Ondergedoken moerasscherm [Verbond van Waternavel en Stijve moerasweegbree];RG Ondergedoken moerasscherm [Verbond van Waternavel en Stijve moerasweegbree];NULL;NULL;NULL;1;2019-10-24 10:41:23.523;FAB;2019-10-24 10:41:23.523;FAB
RVVN Nationale Vegetatie typologie;F23E880E-3AF6-E911-910D-0050568D094E;r06RG02;RG Littorella uniflora-[Littorelletea];RG Littorella uniflora-[Littorelletea];RG Oeverkruid [Oeverkruid-klasse];RG Oeverkruid [Oeverkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.540;FAB;2019-10-24 10:41:23.540;FAB
RVVN Nationale Vegetatie typologie;F33E880E-3AF6-E911-910D-0050568D094E;r06RG03;RG Potamogeton polygonifolius-[Littorelletea];RG Potamogeton polygonifolius-[Littorelletea];RG Duizendknoopfonteinkruid [Oeverkruid-klasse];RG Duizendknoopfonteinkruid [Oeverkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.540;FAB;2019-10-24 10:41:23.540;FAB
RVVN Nationale Vegetatie typologie;F43E880E-3AF6-E911-910D-0050568D094E;r06RG04;RG Hypericum elodes-[Littorelletea];RG Hypericum elodes-[Littorelletea];RG Moerashertshooi [Oeverkruid-klasse];RG Moerashertshooi [Oeverkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.540;FAB;2019-10-24 10:41:23.540;FAB
RVVN Nationale Vegetatie typologie;F53E880E-3AF6-E911-910D-0050568D094E;r06RG05;RG Potamogeton natans-[Littorelletea];RG Potamogeton natans-[Littorelletea];RG Drijvend fonteinkruid [Oeverkruid-klasse];RG Drijvend fonteinkruid [Oeverkruid-klasse];NULL;NULL;NULL;1;2019-10-24 10:41:23.540;FAB;2019-10-24 10:41:23.540;FAB
RVVN Nationale Vegetatie typologie;F63E880E-3AF6-E911-910D-0050568D094E;r06RG06;RG Eleocharis multicaulis-Sphagnum-[Littorelletea/Scheuchzerietea];RG Eleocharis multicaulis-Sphagnum-[Littorelletea/Scheuchzerietea];RG Veelstengelige waterbies en Veenmos [Oeverkruid-klasse / Klasse van de hoogveenslenken];RG Veelstengelige waterbies en Veenmos [Oeverkruid-klasse / Klasse van de hoogveenslenken];NULL;NULL;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;F73E880E-3AF6-E911-910D-0050568D094E;r06RG07;RG Juncus bulbosus-Sphagnum-[Littorelletea/Scheuchzerietea];RG Juncus bulbosus-Sphagnum-[Littorelletea/Scheuchzerietea];RG Knolrus en Veenmos [Oeverkruid-klasse/Klasse van de hoogveenslenken];RG Knolrus en Veenmos [Oeverkruid-klasse/Klasse van de hoogveenslenken];NULL;NULL;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;F83E880E-3AF6-E911-910D-0050568D094E;r07;Montio-Cardaminetea;Montio-Cardaminetea;Klasse van de bronbeekgemeenschappen;Klasse van de bronbeekgemeenschappen;NULL;NULL;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;F93E880E-3AF6-E911-910D-0050568D094E;r07A;Montio-Cardaminetalia;Montio-Cardaminetalia;Orde van de bron- en bronbeekgemeenschappen;Orde van de bron- en bronbeekgemeenschappen;NULL;F83E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;FA3E880E-3AF6-E911-910D-0050568D094E;r07Aa;Cardamino-Montion;Cardamino-Montion;Verbond van Bittere veldkers en Bronkruid;Verbond van Bittere veldkers en Bronkruid;NULL;F93E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;FB3E880E-3AF6-E911-910D-0050568D094E;r07Aa01;Philonotido fontanae-Montietum;Philonotido fontanae-Montietum;Bronkruid-associatie;Bronkruid-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.557;FAB;2019-10-24 10:41:23.557;FAB
RVVN Nationale Vegetatie typologie;FC3E880E-3AF6-E911-910D-0050568D094E;r07Aa01a;Philonotido fontanae-Montietum batrachietosum;Philonotido fontanae-Montietum batrachietosum;"Bronkruid-associatie; subassociatie met Fijne waterranonkel";"Bronkruid-associatie; subassociatie met Fijne waterranonkel";NULL;FB3E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;FD3E880E-3AF6-E911-910D-0050568D094E;r07Aa01b;Philonotido fontanae-Montietum veronicetosum;Philonotido fontanae-Montietum veronicetosum;"Bronkruid-associatie; subassociatie met Beekpunge";"Bronkruid-associatie; subassociatie met Beekpunge";NULL;FB3E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;FE3E880E-3AF6-E911-910D-0050568D094E;r07Aa01c;Philonotido fontanae-Montietum peplidetosum;Philonotido fontanae-Montietum peplidetosum;"Bronkruid-associatie; subassociatie met Waterpostelein";"Bronkruid-associatie; subassociatie met Waterpostelein";NULL;FB3E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;FF3E880E-3AF6-E911-910D-0050568D094E;r07Aa01d;Philonotido fontanae-Montietum inops;Philonotido fontanae-Montietum inops;"Bronkruid-associatie; arme subassociatie";"Bronkruid-associatie; arme subassociatie";NULL;FB3E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;003F880E-3AF6-E911-910D-0050568D094E;r07Aa02;Pellio epiphyllae-Chrysosplenietum oppositifolii;Pellio epiphyllae-Chrysosplenietum oppositifolii;Associatie van Paarbladig goudveil;Associatie van Paarbladig goudveil;NULL;NULL;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;013F880E-3AF6-E911-910D-0050568D094E;r07Aa02a;Pellio epiphyllae-Chrysosplenietum inops;Pellio epiphyllae-Chrysosplenietum inops;"Associatie van Paarbladig goudveil; arme subassociatie";"Associatie van Paarbladig goudveil; arme subassociatie";NULL;003F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;023F880E-3AF6-E911-910D-0050568D094E;r07Aa02b;Pellio epiphyllae-Chrysosplenietum pellietosum;Pellio epiphyllae-Chrysosplenietum pellietosum;"Associatie van Paarbladig goudveil; subassociatie met Gewone pellia";"Associatie van Paarbladig goudveil; subassociatie met Gewone pellia";NULL;003F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.570;FAB;2019-10-24 10:41:23.570;FAB
RVVN Nationale Vegetatie typologie;033F880E-3AF6-E911-910D-0050568D094E;r07Aa02c;Pellio epiphyllae-Chrysosplenietum cratoneuretosum;Pellio epiphyllae-Chrysosplenietum cratoneuretosum;"Associatie van Paarbladig goudveil; subassociatie met Gewoon diknerfmos";"Associatie van Paarbladig goudveil; subassociatie met Gewoon diknerfmos";NULL;003F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;043F880E-3AF6-E911-910D-0050568D094E;r07Aa03;Pellio-Conocephaletum;Pellio-Conocephaletum;Kegelmos-associatie;Kegelmos-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;053F880E-3AF6-E911-910D-0050568D094E;r07Aa03a;Pellio-Conocephaletum pellietosum epiphyllae;Pellio-Conocephaletum pellietosum epiphyllae;"Kegelmos-associatie; subassociatie met Gewone pellia";"Kegelmos-associatie; subassociatie met Gewone pellia";NULL;043F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;063F880E-3AF6-E911-910D-0050568D094E;r07Aa03b;Pellio-Conocephaletum mnietosum marginati;Pellio-Conocephaletum mnietosum marginati;"Kegelmos-associatie; subassociatie met Rood sterremos";"Kegelmos-associatie; subassociatie met Rood sterremos";NULL;043F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;073F880E-3AF6-E911-910D-0050568D094E;r07Aa03c;Pellio-Conocephaletum inops;Pellio-Conocephaletum inops;"Kegelmos-associatie; arme subassociatie";"Kegelmos-associatie; arme subassociatie";NULL;043F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;083F880E-3AF6-E911-910D-0050568D094E;r07Ab;Cratoneurion commutati;Cratoneurion commutati;"Verbond van Geveerd diknerfmos ";"Verbond van Geveerd diknerfmos ";NULL;F93E880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;093F880E-3AF6-E911-910D-0050568D094E;r07Ab01;Pellio endiviifoliae-Cratoneuretum commutati;Pellio endiviifoliae-Cratoneuretum commutati;"Associatie van Geveerd diknerfmos ";"Associatie van Geveerd diknerfmos ";NULL;NULL;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;0A3F880E-3AF6-E911-910D-0050568D094E;r08;Phragmitetea;Phragmitetea;Riet-klasse;Riet-klasse;NULL;NULL;NULL;1;2019-10-24 10:41:23.587;FAB;2019-10-24 10:41:23.587;FAB
RVVN Nationale Vegetatie typologie;0B3F880E-3AF6-E911-910D-0050568D094E;r08A;Nasturtio-Glycerietalia;Nasturtio-Glycerietalia;Vlotgras-orde;Vlotgras-orde;NULL;0A3F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;0C3F880E-3AF6-E911-910D-0050568D094E;r08Aa;Sparganio-Glycerion;Sparganio-Glycerion;Vlotgras-verbond;Vlotgras-verbond;NULL;0B3F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;0D3F880E-3AF6-E911-910D-0050568D094E;r08Aa01;Eleocharito palustris-Hippuridetum;Eleocharito palustris-Hippuridetum;Lidsteng-associatie;Lidsteng-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;0E3F880E-3AF6-E911-910D-0050568D094E;r08Aa02;Polygono-Veronicetum anagallidis-aquaticae;Polygono-Veronicetum anagallidis-aquaticae;Associatie van Blauwe waterereprijs en Waterpeper;Associatie van Blauwe waterereprijs en Waterpeper;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;0F3F880E-3AF6-E911-910D-0050568D094E;r08Aa03;Apietum nodiflori;Apietum nodiflori;Associatie van Groot moerasscherm;Associatie van Groot moerasscherm;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;103F880E-3AF6-E911-910D-0050568D094E;r08Aa04;Glycerietum plicatae;Glycerietum plicatae;Associatie van Stomp vlotgras;Associatie van Stomp vlotgras;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;113F880E-3AF6-E911-910D-0050568D094E;r08Ab;Oenanthion aquaticae;Oenanthion aquaticae;Watertorkruid-verbond;Watertorkruid-verbond;NULL;0B3F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;123F880E-3AF6-E911-910D-0050568D094E;r08Ab01;Rorippo-Oenanthetum aquaticae;Rorippo-Oenanthetum aquaticae;Watertorkruid-associatie;Watertorkruid-associatie;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;133F880E-3AF6-E911-910D-0050568D094E;r08Ab02;Sagittario-Sparganietum;Sagittario-Sparganietum;Associatie van Egelskop en Pijlkruid;Associatie van Egelskop en Pijlkruid;NULL;NULL;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;143F880E-3AF6-E911-910D-0050568D094E;r08B;Phragmitetalia;Phragmitetalia;Riet-orde;Riet-orde;NULL;0A3F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.603;FAB;2019-10-24 10:41:23.603;FAB
RVVN Nationale Vegetatie typologie;153F880E-3AF6-E911-910D-0050568D094E;r08Ba;Cicution virosae;Cicution virosae;Waterscheerling-verbond;Waterscheerling-verbond;NULL;143F880E-3AF6-E911-910D-0050568D094E;NULL;1;2019-10-24 10:41:23.620;FAB;2019-10-24 10:41:23.620;FAB
