TaxonCode;SynonymName;SynonymIsScientificName;SynonymIsPreferredCommonName;SynonymTaxonGroupCode;SynonymTaxonGroupName;PreferredTaxonCode;PreferredTaxonName;PreferredIsScientificName;PreferredIsPreferredCommonName;PreferredTaxonGroupCode;PreferredTaxonGroupName
16342;Kortarige zeekraal;0;1;01;Vaatplanten;8484;Salicornia europaea;1;0;01;Vaatplanten
16343;Kortarige + Langarige zeekraal;0;1;01;Vaatplanten;8485;Salicornia europaea + S. procumbens;1;0;01;Vaatplanten
16344;Langarige zeekraal;0;1;01;Vaatplanten;8486;Salicornia procumbens;1;0;01;Vaatplanten
16345;Eenbloemige zeekraal;0;1;01;Vaatplanten;8487;Salicornia pusilla;1;0;01;Vaatplanten
16346;Schietwilg;0;1;01;Vaatplanten;8488;Salix alba;1;0;01;Vaatplanten
16347;Amandelwilg x Schietwilg;0;1;01;Vaatplanten;8489;Salix alba x triandra (Salix x subdola);1;0;01;Vaatplanten
16348;Geoorde wilg;0;1;01;Vaatplanten;8490;Salix aurita;1;0;01;Vaatplanten
16349;Geoorde + Grauwe + Rossige wilg;0;1;01;Vaatplanten;8491;Salix aurita + S. cinerea;1;0;01;Vaatplanten
16350;Boswilg;0;1;01;Vaatplanten;8492;Salix caprea;1;0;01;Vaatplanten
16351;Grauwe wilg s.l.;0;1;01;Vaatplanten;8493;Salix cinerea;1;0;01;Vaatplanten
16352;Grauwe wilg;0;1;01;Vaatplanten;8494;Salix cinerea subsp. cinerea;1;0;01;Vaatplanten
16353;Rossige wilg;0;1;01;Vaatplanten;8495;Salix cinerea subsp. oleifolia;1;0;01;Vaatplanten
16354;Berijpte wilg;0;1;01;Vaatplanten;8496;Salix daphnoides;1;0;01;Vaatplanten
16355;Duitse dot;0;1;01;Vaatplanten;8497;Salix dasyclados;1;0;01;Vaatplanten
16356;Grijze wilg;0;1;01;Vaatplanten;8498;Salix eleagnos;1;0;01;Vaatplanten
16357;Kraakwilg;0;1;01;Vaatplanten;8500;Salix fragilis;1;0;01;Vaatplanten
16358;Kraak- + Amandelwilg;0;1;01;Vaatplanten;8501;Salix fragilis + S. triandra;1;0;01;Vaatplanten
16359;Laurierwilg;0;1;01;Vaatplanten;8502;Salix pentandra;1;0;01;Vaatplanten
16360;Bittere wilg;0;1;01;Vaatplanten;8503;Salix purpurea;1;0;01;Vaatplanten
16361;Kruipwilg;0;1;01;Vaatplanten;8504;Salix repens;1;0;01;Vaatplanten
16362;Bandwilg;0;1;01;Vaatplanten;8505;Salix 'Sekka';1;0;01;Vaatplanten
16363;Amandelwilg;0;1;01;Vaatplanten;8506;Salix triandra;1;0;01;Vaatplanten
16364;Katwilg;0;1;01;Vaatplanten;8507;Salix viminalis;1;0;01;Vaatplanten
16365;Amandelwilg x Katwilg;0;1;01;Vaatplanten;8508;Salix x mollissima;1;0;01;Vaatplanten
16366;Geoorde wilg x Grauwe wilg;0;1;01;Vaatplanten;8509;Salix x multinervis;1;0;01;Vaatplanten
16367;Boswilg x Grauwe wilg;0;1;01;Vaatplanten;8510;Salix x reichardtii;1;0;01;Vaatplanten
16368;Kraak- x Schietwilg;0;1;01;Vaatplanten;8511;Salix x rubens;1;0;01;Vaatplanten
16369;Bittere wilg x Katwilg;0;1;01;Vaatplanten;8512;Salix x rubra;1;0;01;Vaatplanten
16370;Boswilg x Katwilg;0;1;01;Vaatplanten;8513;Salix x sericans;1;0;01;Vaatplanten
16371;Grauwe wilg x Katwilg;0;1;01;Vaatplanten;8514;Salix x smithiana;1;0;01;Vaatplanten
16372;Stekend loogkruid;0;1;01;Vaatplanten;8515;Salsola kali;1;0;01;Vaatplanten
16373;Zacht loogkruid;0;1;01;Vaatplanten;8516;Salsola tragus;1;0;01;Vaatplanten
16374;Zacht loogkruid subsp. ruthenica;0;1;01;Vaatplanten;8517;Salsola tragus subsp. ruthenica;1;0;01;Vaatplanten
16375;Bossalie;0;1;01;Vaatplanten;8519;Salvia nemorosa;1;0;01;Vaatplanten
16376;Echte salie;0;1;01;Vaatplanten;8520;Salvia officinalis;1;0;01;Vaatplanten
16377;Veldsalie;0;1;01;Vaatplanten;8521;Salvia pratensis;1;0;01;Vaatplanten
16378;Kleinbloemige salie;0;1;01;Vaatplanten;8522;Salvia verbenaca;1;0;01;Vaatplanten
16379;Kranssalie;0;1;01;Vaatplanten;8523;Salvia verticillata;1;0;01;Vaatplanten
16380;Grote vlotvaren;0;1;01;Vaatplanten;8524;Salvinia molesta;1;0;01;Vaatplanten
16381;Kleine vlotvaren;0;1;01;Vaatplanten;8525;Salvinia natans;1;0;01;Vaatplanten
16382;Amerikaanse vlier;0;1;01;Vaatplanten;8526;Sambucus canadensis;1;0;01;Vaatplanten
16383;Kruidvlier;0;1;01;Vaatplanten;8527;Sambucus ebulus;1;0;01;Vaatplanten
16384;Peterselievlier;0;1;01;Vaatplanten;8528;Sambucus 'Laciniata';1;0;01;Vaatplanten
16385;Gewone vlier;0;1;01;Vaatplanten;8529;Sambucus nigra;1;0;01;Vaatplanten
16386;Trosvlier;0;1;01;Vaatplanten;8530;Sambucus racemosa;1;0;01;Vaatplanten
16387;Waterpunge;0;1;01;Vaatplanten;8531;Samolus valerandi;1;0;01;Vaatplanten
16388;Kleine pimpernel / Moespimpernel;0;1;01;Vaatplanten;8532;Sanguisorba minor;1;0;01;Vaatplanten
16389;Moespimpernel;0;1;01;Vaatplanten;8533;Sanguisorba minor subsp. balearica;1;0;01;Vaatplanten
16390;Kleine pimpernel;0;1;01;Vaatplanten;8534;Sanguisorba minor subsp. minor;1;0;01;Vaatplanten
16391;Grote pimpernel;0;1;01;Vaatplanten;8536;Sanguisorba officinalis;1;0;01;Vaatplanten
16392;Heelkruid;0;1;01;Vaatplanten;8537;Sanicula europaea;1;0;01;Vaatplanten
16393;Geplooid sikkelmos;0;1;03;Mossen;8538;Sanionia uncinata;1;0;03;Mossen
16394;Muurzeepkruid;0;1;01;Vaatplanten;8539;Saponaria ocymoides;1;0;01;Vaatplanten
16395;Zeepkruid;0;1;01;Vaatplanten;8540;Saponaria officinalis;1;0;01;Vaatplanten
16396;Granietkroontjeskorst;0;1;04;Korstmossen;8541;Sarcogyne clavus;1;0;04;Korstmossen
16397;Gladde kroontjeskorst;0;1;04;Korstmossen;8542;Sarcogyne privigna;1;0;04;Korstmossen
16398;Berijpte kroontjeskorst;0;1;04;Korstmossen;8543;Sarcogyne regularis;1;0;04;Korstmossen
16399;Dijktulbandje;0;1;04;Korstmossen;8544;Sarcopyrenia cylindrospora;1;0;04;Korstmossen
16400;Graftulbandje;0;1;04;Korstmossen;8545;Sarcopyrenia gibba;1;0;04;Korstmossen
16401;Slijmige kleikorst;0;1;04;Korstmossen;8546;Sarcosagium campestre;1;0;04;Korstmossen
16402;Bonenkruid;0;1;01;Vaatplanten;8548;Satureja hortensis;1;0;01;Vaatplanten
16403;Winterbonenkruid;0;1;01;Vaatplanten;8549;Satureja montana;1;0;01;Vaatplanten
16404;Knolsteenbreek;0;1;01;Vaatplanten;8550;Saxifraga granulata;1;0;01;Vaatplanten
16405;Haarlems klokkenspel;0;1;01;Vaatplanten;8551;Saxifraga granulata cv. `Plena`;1;0;01;Vaatplanten
16406;Bokjessteenbreek;0;1;01;Vaatplanten;8552;Saxifraga hirculus;1;0;01;Vaatplanten
16407;Kandelaartje;0;1;01;Vaatplanten;8553;Saxifraga tridactylites;1;0;01;Vaatplanten
16408;Duifkruid;0;1;01;Vaatplanten;8554;Scabiosa columbaria;1;0;01;Vaatplanten
16409;Naaldenkervel;0;1;01;Vaatplanten;8555;Scandix pecten-veneris;1;0;01;Vaatplanten
16410;Gedrongen schoffelmos;0;1;03;Mossen;8556;Scapania compacta;1;0;03;Mossen
16411;Klein schoffelmos;0;1;03;Mossen;8557;Scapania curta;1;0;03;Mossen
16412;Gedoornd schoffelmos;0;1;03;Mossen;8558;Scapania gracilis;1;0;03;Mossen
16413;Zandschoffelmos;0;1;03;Mossen;8559;Scapania irrigua;1;0;03;Mossen
16414;Tongschoffelmos;0;1;03;Mossen;8560;Scapania lingulata;1;0;03;Mossen
16415;Bosschoffelmos;0;1;03;Mossen;8561;Scapania nemorea;1;0;03;Mossen
16416;Beekschoffelmos;0;1;03;Mossen;8562;Scapania undulata;1;0;03;Mossen
16417;Veenbloembies;0;1;01;Vaatplanten;8563;Scheuchzeria palustris;1;0;01;Vaatplanten
16418;Witkring;0;1;04;Korstmossen;8564;Schismatomma cretaceum;1;0;04;Korstmossen
16419;Purperkring;0;1;04;Korstmossen;8565;Schismatomma decolorans;1;0;04;Korstmossen
16420;Gebogen achterlichtmos;0;1;03;Mossen;8566;Schistidium apocarpum;1;0;03;Mossen
16421;Gewoon achterlichtmos;0;1;03;Mossen;8567;Schistidium apocarpum + S. crassipilum + S. elegantulum;1;0;03;Mossen
16422;Muurachterlichtmos;0;1;03;Mossen;8568;Schistidium crassipilum;1;0;03;Mossen
16423;Fraai achterlichtmos;0;1;03;Mossen;8569;Schistidium elegantulum;1;0;03;Mossen
16424;Zeeachterlichtmos;0;1;03;Mossen;8570;Schistidium maritimum;1;0;03;Mossen
16425;Rood achterlichtmos;0;1;03;Mossen;8571;Schistidium papillosum;1;0;03;Mossen
16426;Kribbenachterlichtmos;0;1;03;Mossen;8572;Schistidium platyphyllum;1;0;03;Mossen
16427;Beekachterlichtmos;0;1;03;Mossen;8573;Schistidium rivulare;1;0;03;Mossen
16428;Lichtmos;0;1;03;Mossen;8574;Schistostega pennata;1;0;03;Mossen
16429;Mattenbies;0;1;01;Vaatplanten;8575;Schoenoplectus lacustris;1;0;01;Vaatplanten
16430;Mattenbies + Ruwe bies;0;1;01;Vaatplanten;8576;Schoenoplectus lacustris + S. tabernaemontani;1;0;01;Vaatplanten
16431;Mattenbies + Fransje;0;1;01;Vaatplanten;8577;Schoenoplectus lacustris + Scirpus lac. subsp. flevensis;1;0;01;Vaatplanten
16432;Ribbelbies;0;1;01;Vaatplanten;8578;Schoenoplectus mucronatus;1;0;01;Vaatplanten
16433;Stekende bies;0;1;01;Vaatplanten;8579;Schoenoplectus pungens;1;0;01;Vaatplanten
16434;Ruwe bies;0;1;01;Vaatplanten;8580;Schoenoplectus tabernaemontani;1;0;01;Vaatplanten
16435;Driekantige bies;0;1;01;Vaatplanten;8581;Schoenoplectus triqueter;1;0;01;Vaatplanten
16436;Mattenbies x Driekantige bies;0;1;01;Vaatplanten;8582;Schoenoplectus x carinatus;1;0;01;Vaatplanten
16437;Ruwe bies x Driekantige bies;0;1;01;Vaatplanten;8583;Schoenoplectus x kuekenthalianus;1;0;01;Vaatplanten
16438;Knopbies;0;1;01;Vaatplanten;8584;Schoenus nigricans;1;0;01;Vaatplanten
16439;Vroege sterhyacint;0;1;01;Vaatplanten;8585;Scilla bifolia;1;0;01;Vaatplanten
16440;Streephyacint;0;1;01;Vaatplanten;8586;Scilla mischtschenkoana;1;0;01;Vaatplanten
16441;Oosterse sterhyacint;0;1;01;Vaatplanten;8587;Scilla siberica;1;0;01;Vaatplanten
16442;Kogelbies;0;1;01;Vaatplanten;8588;Scirpoides holoschoenus;1;0;01;Vaatplanten
16443;Fransje;0;1;01;Vaatplanten;8589;Scirpus lacustris subsp. flevensis;1;0;01;Vaatplanten
16444;Bosbies;0;1;01;Vaatplanten;8590;Scirpus sylvaticus;1;0;01;Vaatplanten
16445;Eenjarige + Kleine hardbloem;0;1;01;Vaatplanten;8591;Scleranthus annuus;1;0;01;Vaatplanten
16446;Eenjarige hardbloem;0;1;01;Vaatplanten;8592;Scleranthus annuus subsp. annuus;1;0;01;Vaatplanten
16447;Kleine hardbloem;0;1;01;Vaatplanten;8593;Scleranthus annuus subsp. polycarpos;1;0;01;Vaatplanten
16448;Overblijvende hardbloem;0;1;01;Vaatplanten;8594;Scleranthus perennis;1;0;01;Vaatplanten
16449;Vossenstaartmos;0;1;03;Mossen;8598;Scleropodium cespitans;1;0;03;Mossen
16450;Boomspiraalkorst;0;1;04;Korstmossen;8599;Scoliciosporum chlorococcum;1;0;04;Korstmossen
16451;Donkere boomspiraalkorst;0;1;04;Korstmossen;8600;Scoliciosporum corticolum;1;0;04;Korstmossen
16452;Groene spiraalkorst;0;1;04;Korstmossen;8601;Scoliciosporum gallurae;1;0;04;Korstmossen
16453;Berijpte spiraalkorst;0;1;04;Korstmossen;8602;Scoliciosporum pruinosum;1;0;04;Korstmossen
16454;Soredieuze spiraalkorst;0;1;04;Korstmossen;8603;Scoliciosporum sarothamni;1;0;04;Korstmossen
16455;Steenspiraalkorst;0;1;04;Korstmossen;8604;Scoliciosporum umbrinum;1;0;04;Korstmossen
16456;Ongezoomd ertsmos;0;1;03;Mossen;8605;Scopelophila cataractae;1;0;03;Mossen
16457;Groen schorpioenmos;0;1;03;Mossen;8606;Scorpidium cossonii;1;0;03;Mossen
16458;Purper schorpioenmos;0;1;03;Mossen;8607;Scorpidium revolvens;1;0;03;Mossen
16459;Klein schorpioenmos;0;1;03;Mossen;8608;Scorpidium revolvens + S. cossonii;1;0;03;Mossen
16460;Rood schorpioenmos;0;1;03;Mossen;8609;Scorpidium scorpioides;1;0;03;Mossen
16461;Grote schorseneer;0;1;01;Vaatplanten;8610;Scorzonera hispanica;1;0;01;Vaatplanten
16462;Kleine schorseneer;0;1;01;Vaatplanten;8611;Scorzonera humilis;1;0;01;Vaatplanten
16463;Geoord helmkruid;0;1;01;Vaatplanten;8612;Scrophularia auriculata;1;0;01;Vaatplanten
16464;Geoord helmkruid + Gevleugeld helmkruid;0;1;01;Vaatplanten;8613;Scrophularia auriculata + S. umbrosa;1;0;01;Vaatplanten
16465;Hondshelmkruid;0;1;01;Vaatplanten;8614;Scrophularia canina;1;0;01;Vaatplanten
16466;Knopig helmkruid;0;1;01;Vaatplanten;8615;Scrophularia nodosa;1;0;01;Vaatplanten
16467;Gevleugeld helmkruid;0;1;01;Vaatplanten;8616;Scrophularia umbrosa;1;0;01;Vaatplanten
16468;Gevleugeld helmkruid subsp. neesii;0;1;01;Vaatplanten;8617;Scrophularia umbrosa subsp. neesii;1;0;01;Vaatplanten
16469;Gevleugeld helmkruid subsp. umbrosa;0;1;01;Vaatplanten;8618;Scrophularia umbrosa subsp. umbrosa;1;0;01;Vaatplanten
16470;Voorjaarshelmkruid;0;1;01;Vaatplanten;8619;Scrophularia vernalis;1;0;01;Vaatplanten
16471;Trosglidkruid;0;1;01;Vaatplanten;8620;Scutellaria columnae;1;0;01;Vaatplanten
16472;Blauw glidkruid;0;1;01;Vaatplanten;8621;Scutellaria galericulata;1;0;01;Vaatplanten
16473;Klein glidkruid;0;1;01;Vaatplanten;8622;Scutellaria minor;1;0;01;Vaatplanten
16474;Blauw x Klein glidkruid;0;1;01;Vaatplanten;8623;Scutellaria x hybrida;1;0;01;Vaatplanten
16475;Rogge;0;1;01;Vaatplanten;8625;Secale cereale;1;0;01;Vaatplanten
16476;Bont kroonkruid;0;1;01;Vaatplanten;8626;Securigera varia;1;0;01;Vaatplanten
16477;Muurpeper;0;1;01;Vaatplanten;8627;Sedum acre;1;0;01;Vaatplanten
16478;Wit vetkruid;0;1;01;Vaatplanten;8628;Sedum album;1;0;01;Vaatplanten
16479;Omgebogen vetkruid;0;1;01;Vaatplanten;8629;Sedum cepaea;1;0;01;Vaatplanten
16480;Dik vetkruid;0;1;01;Vaatplanten;8630;Sedum dasyphyllum;1;0;01;Vaatplanten
16481;Sierlijk vetkruid;0;1;01;Vaatplanten;8631;Sedum forsterianum;1;0;01;Vaatplanten
16482;Bastaardhemelsleutel;0;1;01;Vaatplanten;8632;Sedum 'Herbstfreude';1;0;01;Vaatplanten
16483;Tripmadam;0;1;01;Vaatplanten;8636;Sedum rupestre;1;0;01;Vaatplanten
16484;Driebladvetkruid;0;1;01;Vaatplanten;8637;Sedum sarmentosum;1;0;01;Vaatplanten
16485;Zacht vetkruid;0;1;01;Vaatplanten;8638;Sedum sexangulare;1;0;01;Vaatplanten
16486;Roze hemelsleutel;0;1;01;Vaatplanten;8639;Sedum spectabile;1;0;01;Vaatplanten
16487;Roze vetkruid;0;1;01;Vaatplanten;8640;Sedum spurium;1;0;01;Vaatplanten
16488;Hemelsleutel;0;1;01;Vaatplanten;8641;Sedum telephium;1;0;01;Vaatplanten
16489;Sedum telephium - groep;0;1;01;Vaatplanten;8642;Sedum telephium + spectabile + herbstfreude;1;0;01;Vaatplanten
16490;Hemelsleutel subsp. fabaria;0;1;01;Vaatplanten;8643;Sedum telephium subsp. fabaria;1;0;01;Vaatplanten
16491;Hemelsleutel subsp. maximum;0;1;01;Vaatplanten;8644;Sedum telephium subsp. maximum;1;0;01;Vaatplanten
16492;Hemelsleutel subsp. telephium;0;1;01;Vaatplanten;8645;Sedum telephium subsp. telephium;1;0;01;Vaatplanten
16493;Mergelpenseelmos;0;1;03;Mossen;8647;Seligeria calcarea;1;0;03;Mossen
16494;Tandloos penseelmos;0;1;03;Mossen;8648;Seligeria donniana;1;0;03;Mossen
16495;Gebogen penseelmos;0;1;03;Mossen;8649;Seligeria recurvata;1;0;03;Mossen
16496;Karwijselie;0;1;01;Vaatplanten;8650;Selinum carvifolia;1;0;01;Vaatplanten
16497;Schorsdekmos;0;1;03;Mossen;8651;Sematophyllum substrumulosum;1;0;03;Mossen
16498;Donderblad;0;1;01;Vaatplanten;8652;Sempervivum tectorum;1;0;01;Vaatplanten
16499;Bezemkruiskruid;0;1;01;Vaatplanten;8653;Senecio inaequidens;1;0;01;Vaatplanten
16500;Schaduwkruiskruid;0;1;01;Vaatplanten;8654;Senecio nemorensis;1;0;01;Vaatplanten
16501;Rivierkruiskruid;0;1;01;Vaatplanten;8655;Senecio sarracenicus;1;0;01;Vaatplanten
16502;Glanzend kruiskruid;0;1;01;Vaatplanten;8656;Senecio squalidus;1;0;01;Vaatplanten
16503;Boskruiskruid;0;1;01;Vaatplanten;8657;Senecio sylvaticus;1;0;01;Vaatplanten
16504;Oostelijk kruiskruid;0;1;01;Vaatplanten;8658;Senecio vernalis;1;0;01;Vaatplanten
16505;Kleverig kruiskruid;0;1;01;Vaatplanten;8659;Senecio viscosus;1;0;01;Vaatplanten
16506;Klein kruiskruid;0;1;01;Vaatplanten;8660;Senecio vulgaris;1;0;01;Vaatplanten
16507;Klein kruiskruid var. hybernicus;0;1;01;Vaatplanten;8661;Senecio vulgaris var. hybernicus;1;0;01;Vaatplanten
16508;Oostelijk x Klein kruiskruid;0;1;01;Vaatplanten;8662;Senecio x pseudovernalis;1;0;01;Vaatplanten
16509;Zaagblad;0;1;01;Vaatplanten;8664;Serratula tinctoria;1;0;01;Vaatplanten
16510;Bergseselie;0;1;01;Vaatplanten;8665;Seseli montanum;1;0;01;Vaatplanten
16511;Blauwgras;0;1;01;Vaatplanten;8666;Sesleria albicans;1;0;01;Vaatplanten
16512;Chinese naaldaar;0;1;01;Vaatplanten;8667;Setaria faberi;1;0;01;Vaatplanten
16513;Trosgierst;0;1;01;Vaatplanten;8668;Setaria italica;1;0;01;Vaatplanten
16515;Geelrode naaldaar;0;1;01;Vaatplanten;8670;Setaria pumila;1;0;01;Vaatplanten
16516;Kransnaaldaar;0;1;01;Vaatplanten;8671;Setaria verticillata;1;0;01;Vaatplanten
16517;Kransnaaldaar var. verticillata;0;1;01;Vaatplanten;8672;Setaria verticillata var. verticillata;1;0;01;Vaatplanten
16518;Ruwe kransnaaldaar;0;1;01;Vaatplanten;8673;Setaria verticilliformis;1;0;01;Vaatplanten
16519;Groene naaldaar;0;1;01;Vaatplanten;8674;Setaria viridis;1;0;01;Vaatplanten
16520;Blauw walstro;0;1;01;Vaatplanten;8675;Sherardia arvensis;1;0;01;Vaatplanten
16521;Stekelige komkommer;0;1;01;Vaatplanten;8676;Sicyos angulatus;1;0;01;Vaatplanten
16522;Weidekervel;0;1;01;Vaatplanten;8679;Silaum silaus;1;0;01;Vaatplanten
16523;Pekbloem;0;1;01;Vaatplanten;8680;Silene armeria;1;0;01;Vaatplanten
16524;Besanjelier;0;1;01;Vaatplanten;8681;Silene baccifera;1;0;01;Vaatplanten
16525;Hemelroosje;0;1;01;Vaatplanten;8682;Silene coeli-rosa;1;0;01;Vaatplanten
16526;Kegelsilene;0;1;01;Vaatplanten;8683;Silene conica;1;0;01;Vaatplanten
16527;Prikneus;0;1;01;Vaatplanten;8684;Silene coronaria;1;0;01;Vaatplanten
16528;Gaffelsilene;0;1;01;Vaatplanten;8685;Silene dichotoma;1;0;01;Vaatplanten
16529;Dagkoekoeksbloem;0;1;01;Vaatplanten;8686;Silene dioica;1;0;01;Vaatplanten
16530;Echte koekoeksbloem;0;1;01;Vaatplanten;8687;Silene flos-cuculi;1;0;01;Vaatplanten
16531;Franse silene;0;1;01;Vaatplanten;8688;Silene gallica;1;0;01;Vaatplanten
16532;Avondkoekoeksbloem;0;1;01;Vaatplanten;8690;Silene latifolia subsp. alba;1;0;01;Vaatplanten
16533;Nachtkoekoeksbloem;0;1;01;Vaatplanten;8691;Silene noctiflora;1;0;01;Vaatplanten
16534;Nachtsilene;0;1;01;Vaatplanten;8692;Silene nutans;1;0;01;Vaatplanten
16535;Oorsilene;0;1;01;Vaatplanten;8693;Silene otites;1;0;01;Vaatplanten
16536;Rode pekanjer;0;1;01;Vaatplanten;8694;Silene viscaria;1;0;01;Vaatplanten
16537;Blaassilene;0;1;01;Vaatplanten;8695;Silene vulgaris;1;0;01;Vaatplanten
16538;Avondkoekoeksbloem x Dagkoekoeksbloem;0;1;01;Vaatplanten;8696;Silene x hampeana;1;0;01;Vaatplanten
16539;Mariadistel;0;1;01;Vaatplanten;8697;Silybum marianum;1;0;01;Vaatplanten
16540;Witte mosterd;0;1;01;Vaatplanten;8698;Sinapis alba;1;0;01;Vaatplanten
16541;Herik;0;1;01;Vaatplanten;8699;Sinapis arvensis;1;0;01;Vaatplanten
16542;Hongaarse raket;0;1;01;Vaatplanten;8700;Sisymbrium altissimum;1;0;01;Vaatplanten
16543;Maasraket;0;1;01;Vaatplanten;8701;Sisymbrium austriacum subsp. chrysanthum;1;0;01;Vaatplanten
16544;Brede raket;0;1;01;Vaatplanten;8702;Sisymbrium irio;1;0;01;Vaatplanten
16545;Spiesraket;0;1;01;Vaatplanten;8703;Sisymbrium loeselii;1;0;01;Vaatplanten
16546;Gewone raket;0;1;01;Vaatplanten;8704;Sisymbrium officinale;1;0;01;Vaatplanten
16547;Oosterse raket;0;1;01;Vaatplanten;8705;Sisymbrium orientale;1;0;01;Vaatplanten
16548;Liggende raket;0;1;01;Vaatplanten;8707;Sisymbrium supinum;1;0;01;Vaatplanten
16549;Ruslelie;0;1;01;Vaatplanten;8709;Sisyrinchium bermudiana;1;0;01;Vaatplanten
16550;Grote watereppe;0;1;01;Vaatplanten;8712;Sium latifolium;1;0;01;Vaatplanten
16551;Troslelietje;0;1;01;Vaatplanten;8715;Smilacina stellata;1;0;01;Vaatplanten
16552;Zwartmoeskervel;0;1;01;Vaatplanten;8716;Smyrnium olusatrum;1;0;01;Vaatplanten
16553;Doorwaskervel;0;1;01;Vaatplanten;8717;Smyrnium perfoliatum;1;0;01;Vaatplanten
16554;Bitterzoet;0;1;01;Vaatplanten;8719;Solanum dulcamara;1;0;01;Vaatplanten
16555;Tomaat;0;1;01;Vaatplanten;8720;Solanum lycopersicum;1;0;01;Vaatplanten
16556;Zwarte + Beklierde nachtschade;0;1;01;Vaatplanten;8721;Solanum nigrum;1;0;01;Vaatplanten
16557;Zwarte nachtschade;0;1;01;Vaatplanten;8722;Solanum nigrum subsp. nigrum;1;0;01;Vaatplanten
16558;Beklierde nachtschade;0;1;01;Vaatplanten;8723;Solanum nigrum subsp. schultesii;1;0;01;Vaatplanten
16559;Glansbesnachtschade;0;1;01;Vaatplanten;8724;Solanum physalifolium;1;0;01;Vaatplanten
16560;Klitnachtschade;0;1;01;Vaatplanten;8725;Solanum rostratum;1;0;01;Vaatplanten
16561;Kleverige nachtschade;0;1;01;Vaatplanten;8726;Solanum sarachoides;1;0;01;Vaatplanten
16562;Driebloemige nachtschade;0;1;01;Vaatplanten;8727;Solanum triflorum;1;0;01;Vaatplanten
16563;Aardappel;0;1;01;Vaatplanten;8728;Solanum tuberosum;1;0;01;Vaatplanten
16564;Slaapkamergeluk;0;1;01;Vaatplanten;8729;Soleirolia soleirolii;1;0;01;Vaatplanten
16565;Tufsterretje;0;1;04;Korstmossen;8730;Solenopsora candicans;1;0;04;Korstmossen
16566;Canadese guldenroede;0;1;01;Vaatplanten;8731;Solidago canadensis;1;0;01;Vaatplanten
16567;Late guldenroede;0;1;01;Vaatplanten;8732;Solidago gigantea;1;0;01;Vaatplanten
16568;Echte guldenroede;0;1;01;Vaatplanten;8734;Solidago virgaurea;1;0;01;Vaatplanten
16569;Knikkerpotje;0;1;04;Korstmossen;8735;Solorina saccata;1;0;04;Korstmossen
16570;Akkermelkdistel;0;1;01;Vaatplanten;8736;Sonchus arvensis;1;0;01;Vaatplanten
16571;Akkermelkdistel (var. arvensis);0;1;01;Vaatplanten;8737;Sonchus arvensis var. arvensis;1;0;01;Vaatplanten
16572;Zeemelkdistel;0;1;01;Vaatplanten;8738;Sonchus arvensis var. maritimus;1;0;01;Vaatplanten
16573;Gekroesde melkdistel;0;1;01;Vaatplanten;8739;Sonchus asper;1;0;01;Vaatplanten
16574;Gewone melkdistel;0;1;01;Vaatplanten;8740;Sonchus oleraceus;1;0;01;Vaatplanten
16575;Moerasmelkdistel;0;1;01;Vaatplanten;8741;Sonchus palustris;1;0;01;Vaatplanten
16576;Sorbaria;0;1;01;Vaatplanten;8742;Sorbaria sorbifolia;1;0;01;Vaatplanten
16577;Harige sorbaria;0;1;01;Vaatplanten;8743;Sorbaria tomentosa;1;0;01;Vaatplanten
16578;Meelbes;0;1;01;Vaatplanten;8744;Sorbus aria;1;0;01;Vaatplanten
16579;Wilde lijsterbes;0;1;01;Vaatplanten;8745;Sorbus aucuparia;1;0;01;Vaatplanten
16580;Zweedse lijsterbes;0;1;01;Vaatplanten;8746;Sorbus intermedia;1;0;01;Vaatplanten
16581;Gedeelde meelbes;0;1;01;Vaatplanten;8748;Sorbus x thuringiaca;1;0;01;Vaatplanten
16582;Kafferkoren;0;1;01;Vaatplanten;8749;Sorghum bicolor;1;0;01;Vaatplanten
16583;Wilde sorgo;0;1;01;Vaatplanten;8750;Sorghum halepense;1;0;01;Vaatplanten
16584;Drijvende egelskop;0;1;01;Vaatplanten;8751;Sparganium angustifolium;1;0;01;Vaatplanten
16585;Kleine egelskop;0;1;01;Vaatplanten;8752;Sparganium emersum;1;0;01;Vaatplanten
16586;Grote egelskop;0;1;01;Vaatplanten;8753;Sparganium erectum;1;0;01;Vaatplanten
16587;Grote egelskop subsp. erectum;0;1;01;Vaatplanten;8754;Sparganium erectum subsp. erectum;1;0;01;Vaatplanten
16588;Grote egelskop subsp. microcarpum;0;1;01;Vaatplanten;8755;Sparganium erectum subsp. microcarpum;1;0;01;Vaatplanten
16589;Blonde egelskop;0;1;01;Vaatplanten;8756;Sparganium erectum subsp. neglectum;1;0;01;Vaatplanten
16590;Kleinste egelskop;0;1;01;Vaatplanten;8757;Sparganium natans;1;0;01;Vaatplanten
16591;Amerikaans slijkgras;0;1;01;Vaatplanten;8758;Spartina alterniflora;1;0;01;Vaatplanten
16592;Engels slijkgras;0;1;01;Vaatplanten;8759;Spartina anglica;1;0;01;Vaatplanten
16593;Klein slijkgras;0;1;01;Vaatplanten;8760;Spartina maritima;1;0;01;Vaatplanten
16594;Engels x Klein slijkgras;0;1;01;Vaatplanten;8761;Spartina x townsendii;1;0;01;Vaatplanten
16595;Gewone spurrie;0;1;01;Vaatplanten;8763;Spergula arvensis;1;0;01;Vaatplanten
